,gdp,gdp_fy,cpiu_irs,ccpiu_irs,awi,rev,rev_iit,rev_payroll,rev_corp,rev_excise,rev_estate,rev_customs,rev_misc,outlays,outlays_disc,outlays_mand,outlays_mand_oasi,outlays_mand_health,outlays_mand_other,outlays_ni,pop,pop_0_5,pop_6_17,pop_18_24,pop_25_34,pop_35_44,pop_45_54,pop_55_64,pop_65_74,pop_75_84,pop_85_plus,pop_married,pop_unmarried,gdp_c,gdp_i,gdp_g,gdp_nx,gdp_comp,gdp_wages,gdp_proprietors,gdp_rent,gdp_interest,gdp_div,gdp_corp,rgdp,pce_deflator,cpiu,ccpiu,gdp_deflator,u3,lfpr,emp_hh,emp_est,tsy_10y,tsy_3m,ffr,avg_rate_debt
1986Q3,1152.0776737734495,1139.4369480165178,0.09074729041862951,,0.06550379673648259,193.45388976547468,87.62179420121764,71.51619892144063,16.015038532742285,8.121090638675248,1.7620761080840504,3.39070410569702,5.026987257617797,248.03160998579548,110.0875269152898,103.8411101312269,49.41557231002653,23.509378661713118,30.91615915948723,34.10297293927868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986Q4,1167.3623386340996,1152.6585177647023,0.09125595883311426,,0.06651449165520434,199.2669512815572,91.01425034467681,72.48083376148332,17.4859757182805,7.996832948272562,1.8038575389399845,3.505651775420236,4.979549194483848,247.96963861360132,110.31621331395831,103.54914835977226,49.90235744406242,23.948200541902935,29.698590373806937,34.104276939870765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987Q1,1183.845783201721,1165.9048799970378,0.09181426832255457,,0.06770303212623059,205.96341491360346,94.95950813993585,73.52482833895505,19.177715377976277,7.947526938444632,1.840017374896023,3.6147030568193146,4.899115686576262,248.1535571967525,110.41074805651583,103.61602938028477,50.3919162623847,24.45255777147903,28.771555346421053,34.12677975995193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987Q2,1202.2965051463773,1181.134607192958,0.09245960174394537,,0.0689126577957646,212.01310087846352,98.08341762614955,74.83488439420498,20.667503773776005,7.997207549737359,1.8682560690451897,3.7216055213123207,4.840225944238105,249.24044952016672,110.61953763272942,104.30919311699861,50.92707533742268,24.97313937251216,28.408978407063827,34.31171877043854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987Q3,1223.0581584159188,1199.4605709293667,0.09321462038100642,,0.0700355471542395,216.61470174980764,99.70043776970302,76.49113628421922,21.73225081081754,8.145357621238801,1.8873875140277208,3.825878473033762,4.8322532767675845,251.5514165999055,111.11869162123206,105.69267442291492,51.533469010142966,25.47329048569027,28.685914927081683,34.74005055575847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987Q4,1246.0495532359832,1221.1499418806372,0.09408726394418258,,0.07101281753631827,219.6957824581254,99.81363646421153,78.46715098262067,22.34853003743018,8.366907890579204,1.8973390420310676,3.9228129488346037,4.8794050924180485,255.07157668317527,112.0120226895227,107.62710307980164,52.21953939004963,25.92901237031855,29.47855131943343,35.43245091385103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988Q1,1270.764656109991,1245.62418981861,0.09507075057064383,,0.07183452512089379,221.91278029072612,99.11469053052082,80.62992807966943,22.692578645134724,8.612236993930983,1.8991514247898968,4.003471718282257,4.960722898397985,259.45006524832684,113.33104659396605,109.76970379819369,52.97653635518421,26.328962404319352,30.464205038690118,36.349314856167084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988Q2,1296.272589819153,1271.4590836125976,0.09614357682428526,,0.07253966493108888,224.65100489173938,98.98388571670696,82.73989978226255,23.140297468643453,8.807171466008738,1.8949788735860869,4.054689283660592,5.0300823008710225,264.00003500485514,115.0349821797931,111.57429621739306,53.77851755212572,26.67445408423228,31.121324581035065,37.39075660766899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988Q3,1321.9427831544124,1297.6841338304155,0.09728090195860291,,0.07317418754879754,228.65344522808113,100.19035336099807,84.65158463214719,23.860451916273743,8.907686348749174,1.8929086476189245,4.073366820496628,5.077093501797341,268.3786773546789,117.00545815181555,112.88996085875006,54.60616433370171,26.998545279413364,31.285251245634974,38.48325834411327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988Q4,1347.444970916445,1323.7825927383778,0.09845454791669403,,0.07379099911468484,234.02076958945355,102.89207039177418,86.31358750592088,24.814671969948094,8.899905191311106,1.9069610540050936,4.0664721775605255,5.127101298933656,272.5872223921393,119.04651307442535,113.96103912566326,55.44678175898838,27.36603823203502,31.14821913463986,39.5796701920507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989Q1,1372.7491939156628,1349.6914543013058,0.09963299933125679,,0.07444996132818696,240.21132558834574,106.6358593275673,87.76859961503135,25.75745218519407,8.800100050075452,1.957089447778685,4.051039876865604,5.241185085833234,276.97093890400095,120.88459537159528,115.42713330357958,56.29429859331037,27.873479557086075,31.2593551531831,40.65921022882617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989Q2,1398.1257989722087,1375.8014541825196,0.10078140352459047,,0.0752178914475113,246.04114016003317,110.35738827706142,89.15339850577658,26.23615169114442,8.654691488645236,2.069180231891192,4.054171113668328,5.51615885184588,282.2191343694515,122.16856332687863,118.32310655999416,57.149267308241015,28.649160242371767,32.52467900938137,41.72746448257874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989Q3,1423.2955215175677,1401.9184866982978,0.10189526630698582,,0.07611114910114093,250.76668044794684,113.36367341469753,90.54305728068357,26.049549852771936,8.511493742463916,2.2469224639769556,4.0865159074665485,5.965467785886381,288.59871933117853,122.80760467911183,123.00912124502312,58.021477618165875,29.729968822360142,35.25767480449712,42.78199340704354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989Q4,1447.4294855945632,1427.2636048178797,0.1030004519767251,,0.0770956362878349,254.08485380367466,115.3330789806739,91.95094459850861,25.247846270889593,8.41971471881541,2.471807856353169,4.142273101999523,6.519188276434516,295.9542073953693,122.97123662241444,129.17063889140334,58.92995648028282,31.061391378182066,39.179291032938444,43.81233188155163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990Q1,1469.1492038573597,1450.4730201634586,0.10415318332008194,,0.07808679737662802,256.1330077869598,116.31531728094556,93.32872467423687,24.1326607821505,8.429955996824058,2.7031307760198726,4.19919036524789,7.024027911535048,303.70771523171146,123.0893058061891,135.81842021449242,59.90296809460206,32.497511537631176,43.41794058225919,44.79998921103007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990Q2,1486.5265775714615,1469.598103010187,0.10544004161132169,,0.0789496191068308,257.4889301657015,116.73144868722481,94.56635727908287,23.257033459047843,8.594212827454644,2.8779882446599574,4.218564189433686,7.243325478797712,310.8589625733923,123.85198833512149,141.28852511226881,60.978013903946064,33.80101047516395,46.50950073315888,45.71844912600193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990Q3,1499.1791436945743,1484.0548737807906,0.10688285282989235,,0.07963728830418912,258.59214573419706,116.88337826388239,95.62331830116656,22.925119004908527,8.925079888940049,2.9632620805849834,4.184638881617908,7.087349313096684,316.85185220956197,125.55201826349568,144.75102947716613,62.165463479690025,34.8699092385138,47.71565675896232,46.548804468900215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990Q4,1508.2700748766035,1494.6240030455624,0.108438687660425,,0.080191191880884,259.7439163131415,116.95385576794718,96.52859974551369,23.19218675389311,9.395751286781243,2.9556188987351857,4.104606563700514,6.61329729657055,321.57446998533385,128.08468759519363,146.21002519607242,63.44855452176183,35.73756874869106,47.02390192561957,47.279757194067756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991Q1,1516.508179459655,1503.450811522366,0.10999986149273352,,0.08074091683553158,261.1072407496278,117.00647564910676,97.38070973405576,23.864620670995844,9.940020553747287,2.881510110679462,4.008607172420418,6.025296858622325,325.3590848017841,130.9478462836957,146.50362015033102,64.78339285864209,36.57268979998304,45.147537491705926,47.907618367757344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991Q2,1528.1479014780355,1514.045270076638,0.11139393442181474,,0.08150425025318331,262.7068549171468,116.98567704970682,98.34767250562957,24.499919352044596,10.452280649875323,2.7971719246153857,3.9497284593555007,5.674404975919441,328.982148615952,133.2419022320803,147.30393821574003,66.0989524473641,37.679313059954005,43.52567270842188,48.43630816813169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991Q3,1545.3395616557596,1528.4481075651224,0.11253289047024409,,0.08256331515958383,264.54958030665415,116.9187936471735,99.49598765040926,24.851710258667367,10.864329383770656,2.738461419525888,3.956711862409927,5.723586084697578,332.85598374017513,134.4833717800904,149.4991197985358,67.35259328505553,39.20169404078566,42.94483247269456,48.87349216154882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991Q4,1568.129357406548,1547.230810835872,0.1134131375881755,,0.08386457052117127,266.6243240265711,116.91605365401283,100.79063010990532,24.869749718292177,11.145369412606726,2.720856545179262,4.033952505814151,6.147712080760654,337.02878284208873,134.60487970413348,153.19332183539305,68.5300614089382,41.124303099277256,43.53895732717761,49.230581302562086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992Q1,1594.4593628338293,1569.4956247282482,0.11411550765334161,,0.08521881124507684,268.90207880278393,117.1705798178114,102.09505017696526,24.69992292414713,11.302008242125137,2.7394561221291633,4.161499200124916,6.733562319480821,341.18460894462686,133.95515921728145,157.70671779342516,69.64548889632842,43.271825436845496,44.7894034602512,49.52273193392027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992Q2,1620.1675287307419,1592.8755520729262,0.11480525647105377,,0.08630116817912548,271.3359229786441,117.9583894212359,103.17117349577366,24.68424393526044,11.378258226635637,2.76897984171461,4.295054442225258,7.079823615798494,344.64339542602215,133.29905196927095,161.57549767018367,70.74139386463685,45.30916109952465,45.52494270602217,49.768845786567525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992Q3,1643.0144987969218,1615.8973405433062,0.11558022463281675,,0.08694511954442502,273.9800799672293,119.39576690301482,103.94002873574367,25.037680264086504,11.418958509267869,2.7992704230635197,4.40850824088568,6.979866891167182,347.0961318189287,133.08812384565326,164.04251211373435,71.83948011362571,47.03619859100369,45.16683340910495,49.965495859541065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992Q4,1662.683609638508,1637.98148265552,0.11647083751632895,,0.08714249093536663,276.98991825134306,121.43926385793793,104.48174759151738,25.848152876505946,11.469775021971369,2.83529361309271,4.4939381167641494,6.421747173553504,348.60486381042233,133.46066496779446,165.05727242265692,72.94063712540904,48.38781487262615,43.72882042462168,50.08692641997119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993Q1,1680.7808907681372,1659.4422157684292,0.1174401052854822,,0.08704345531962474,280.621951383515,123.88569903685689,105.03556478296575,27.07653619182562,11.577200485515554,2.8971381865079016,4.561609102406105,5.588203597437184,349.60269324200164,134.2416896928753,165.27595054604507,74.02494006445257,49.43387536339044,41.81713511820213,50.08505300308123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993Q2,1700.835064604949,1681.4875220836236,0.11838362289036206,,0.0869565330381568,285.23383798600105,126.3721583466849,105.99981805518848,28.55665808277862,11.788554409489738,3.0200159458037175,4.639973742244454,4.856659403811061,350.8937781095858,134.9429366138913,166.06137908350678,75.05164977757359,50.379233939949515,40.63049536598375,49.889462412187626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993Q3,1724.646555398441,1704.8097330056983,0.11924321807345734,,0.08707967005456976,290.92776465747164,128.68121468356884,107.56247651765275,30.148518125561484,12.122450157554253,3.210970183841094,4.740874316111331,4.461260673181811,352.9547607595729,135.29934064945212,168.11346762410255,76.00653546710062,51.369892039063004,40.73704011793894,49.54195248601832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993Q4,1752.2874892284708,1729.5855291422465,0.12000695136966019,,0.08750023795511959,297.5504459730122,130.74092793288926,109.70114064419285,31.738287599834226,12.568794947440438,3.448875683847282,4.859542839238103,4.4928763255699415,355.9347678888393,135.26903304378118,171.46920274634533,76.90187469087323,52.49299865759698,42.07432939787513,49.1965320987128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994Q1,1782.101694005255,1755.4759403038663,0.12070911610626597,,0.08819503394871173,304.69312448412313,132.6248449692606,112.1830422730105,33.238309488720276,13.088789850950658,3.684438719415847,4.974601062255372,4.899098120509807,359.65541054473897,135.03334136671614,175.50264801820077,77.776453362242,53.77685035252422,43.949344303434636,49.119421159822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994Q2,1810.7046994693715,1781.626345504157,0.12143023840297373,,0.08903028086690082,311.6915707187201,134.55199965653114,114.56504460667486,34.58709847880665,13.614929793958297,3.8401970545066724,5.048060471192965,5.484240657049608,363.61078412510483,134.9967895137087,178.92494399708767,78.69556575006877,55.19089124092403,45.038487006094854,49.68905061430853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994Q3,1836.2107586517402,1807.3949464834036,0.1222162259365167,,0.08991402341623941,318.1650387251192,136.6955212046317,116.58169386004494,35.76506696782435,14.084034060802558,3.88189263539684,5.061295406001132,6.095534590417742,367.4597699697395,135.3316958598256,181.08465231353392,79.68915712553708,56.689128089911925,44.70636709808487,51.04342179638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994Q4,1858.2328478736329,1832.3527677085722,0.12307836794066243,,0.09079612817827795,324.0162660720374,139.18263416957643,118.1452192602697,36.794525064648695,14.437246294288482,3.8184715906806375,5.015043060550525,6.623126632022837,371.0260353604163,135.9781732597495,181.96775567117743,80.7518237621521,58.21013031663977,43.005801592385616,53.080106429489405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995Q1,1877.8826667466633,1856.283656373314,0.12399333520621317,,0.09166828360956496,329.43147384859236,142.09465845346247,119.34553304678836,37.739680589299155,14.620034495686934,3.7020842312695557,4.929403482632228,7.0000795494537345,374.298033520879,136.6441290477781,182.1976578467661,81.84281293574072,59.67702998829562,40.67781492272982,55.4562466263348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995Q2,1897.7706381727942,1879.1842823979664,0.12490318008100537,,0.09256400004164667,334.88036666430355,145.46700930446997,120.45023047133017,38.70663907293931,14.582191024734618,3.6280850503922837,4.843839573957725,7.20237216647949,377.4290036168419,136.80526503782463,183.03518369015768,82.88602292445174,60.99752182210386,39.151638943602,57.58855488885955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995Q3,1919.6549816763797,1901.3887022557822,0.12577745114612868,,0.09351239198269684,340.6472298798805,149.27058173256546,121.64476886143383,39.7391372549304,14.334256196782526,3.6505507045953047,4.7810062922360865,7.226928837336797,380.4991784423747,136.24702270896407,185.1239238232241,83.84103761869022,62.14098167016168,39.1419045343722,59.12823191018671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995Q4,1944.441713404164,1923.5683589729385,0.12661319321592582,,0.0945381781175166,346.83092960722365,153.41175050950213,123.03246762044765,40.81854308283113,13.947518282795924,3.782280013742857,4.746750651173962,7.091619446729974,383.5157844199044,135.06458320543325,188.49023463985208,84.70312652111731,63.13846651943887,40.648641599296,59.96096657461898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996Q1,1972.1846461252826,1946.7320821285275,0.1274349473379927,,0.09566168130753427,353.3449127094251,157.7323701688198,124.63450822752958,41.863855712397815,13.554013509354363,3.9947939610169767,4.730111720475572,6.835259409830965,386.41304160021275,133.66286733663082,192.5432383059432,85.5032447466507,64.08271449177812,42.95727906751445,60.20693595763882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996Q2,2002.085389231264,1972.2260878545642,0.12829475079317834,,0.09689882859080576,359.9172068007673,162.0097750058445,126.3899342376472,42.731705507584365,13.346526058651692,4.218335692917475,4.703320625842722,6.517609672279349,389.0521636624388,132.75653557711718,196.07482275941325,86.30803302246431,65.12814484389473,44.63864489305416,60.22080532590849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996Q3,2033.4026635079517,2000.6266633143637,0.12921159519100467,,0.09824649239756597,366.5035399265779,166.20617900175475,128.24356447946724,43.3767524818514,13.406986857027386,4.412022838198254,4.653567278497821,6.204466989781103,391.4149598361258,132.72102880155293,198.45383880756333,87.16036666265288,66.34279918542104,44.950672959489424,60.240092227009555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996Q4,2065.4523011355027,2031.7401667025456,0.1301714264696664,,0.09968249055022904,373.28734056323,170.46867582358107,130.1459930553561,43.85168629816647,13.706473574966562,4.563847507867296,4.583000375183888,5.967663928108584,393.60383490122257,133.59256828469918,199.6261001270802,88.07935556823212,67.7083414789061,43.83840307994199,60.38516648944314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997Q1,2097.607245688392,2064.6030272450316,0.1311271448960313,,0.1011655862633882,380.67973761814125,175.1292388242064,132.05358934137928,44.30722626900376,14.105210627099972,4.690676295186684,4.508727398164534,5.885068863100557,395.84178918808277,135.0681557014173,200.11438326403572,89.06034422713859,69.12005803981583,41.933980997081306,60.65925022262975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997Q2,2129.297552135409,2097.481745199043,0.13199860506563996,,0.10263548814381579,389.3195604297743,180.70472104236546,133.92849798730174,44.992121356344384,14.352569172203982,4.838250275672586,4.462814615223988,6.040585980662165,398.4724185774652,136.50557312666885,201.01842763388686,90.07491171422957,70.38685753653296,40.55665838312441,60.948417816909426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997Q3,2160.234518135987,2129.300262882403,0.13274153000483432,,0.10405647002905785,399.26068215966467,187.25401040519503,135.77073332130945,45.954047042839825,14.344197778256936,5.033171322522995,4.459794125771272,6.444728163769195,401.6187167997105,137.51320967439534,202.94654910473787,91.09047168467494,71.39216459998865,40.46391282007429,61.15895802057729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997Q4,2190.410684040212,2159.6399646735226,0.1333475111707574,,0.10541737098743417,409.9720197924199,194.37802972823323,137.6181793500095,47.03960533181201,14.122022422439109,5.282902106617737,4.496663860840209,7.034616992468083,405.18307543474157,137.95006149751853,206.01563999733952,92.07027237395695,72.09391982366259,41.85144779972002,61.217373939883544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998Q1,2220.0998328888136,2188.7396770114183,0.13384400845135383,,0.10673159531803814,420.33753413572,201.21973671541986,139.54658975843003,47.89432474725344,13.874246491132764,5.5757660965184535,4.5528875830894275,7.673982743875904,408.8472839120632,137.92573178793987,209.85116908508977,92.9733965978703,72.52457976358279,44.35319272363664,61.070383039033636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998Q2,2249.8569904131746,2217.495668395699,0.13429435016536936,,0.1080371125507371,428.65622982031766,206.46412395909675,141.6695879100203,47.96266033382703,13.93535077992209,5.880947558468633,4.590394886802361,8.153164392180383,412.0725295107624,137.80043077654096,213.58718159403338,93.75476175252223,72.79111693832584,47.04130290318527,60.684917140188105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998Q3,2280.3764423344473,2246.837354820149,0.1347511978936246,,0.1093703364552308,434.4201016153955,209.6636916663704,144.0274945460317,47.12455840014589,14.456726658462832,6.175406695846727,4.592052624277883,8.380171024259946,414.68121715636056,137.87548752245456,216.73307088204538,94.41089723020603,72.98318492730768,49.33898872453168,60.07265875186055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998Q4,2312.491734363564,2277.727299772733,0.13525654647901522,,0.11076612504105193,438.3141344285671,211.23844765911286,146.58732778551794,45.6954565187736,15.406676070482314,6.443879649166185,4.561664905830328,8.380681839683765,416.8569694208137,138.3933499130646,219.1735784388314,94.97994441940145,73.17311837078363,51.020515648646374,59.290041068917674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999Q1,2347.175672201235,2311.161214235595,0.1358417240265117,,0.11225778055756583,442.2163033058763,212.47590737396123,149.24280312533506,44.42628352622394,16.570411533779392,6.678878496075446,4.52397309978948,8.298046150711725,419.1446265225128,139.53758466400623,221.16879388592744,95.54165670477433,73.41593296984848,52.21120421130463,58.43824797257919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999Q2,2385.5403215379447,2348.167956685053,0.13652739190315968,,0.11387704949397072,449.19757343179793,215.53109386231796,151.8143334401414,44.503459522961066,17.550056140224505,6.8806912513579395,4.52465583250058,8.393283382294435,422.45024632628395,141.43287731916584,223.35415497670016,96.21739946717696,73.74932548643662,53.387430023086516,57.66321403041789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999Q3,2427.3646215185486,2388.6937329362427,0.13733022467147446,,0.1156099764076472,460.5002325081636,221.42556837941373,154.23338516069077,46.31245685198474,18.11110534739933,7.047424892562626,4.585078383282451,8.78521349282997,427.151159189437,144.03112110188215,226.07324722620174,97.07969938647932,74.22534560603441,54.768202233687965,57.04679086135302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999Q4,2471.0943847422714,2431.602096143111,0.13826291008944114,,0.11739690392415822,475.53789075416205,230.04743038430703,156.54247827383267,49.437800098830266,18.18242697859677,7.17500536000399,4.702292684427486,9.450456974163872,433.09596796176635,147.1114169149458,229.3778039111707,98.15224444156938,74.91039593768043,56.31516353192085,56.606747135649925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000Q1,2513.8422972626995,2474.67394679842,0.1393341491105147,,0.11913247273724933,491.8954809063385,240.15131753988416,158.89518632251185,52.66306609156858,17.85626122282096,7.25717755676205,4.849037321201665,10.223434851589136,439.6045479855514,150.28007334059973,233.02770607003123,99.4098839103528,75.88523201396549,57.73259014571292,56.29676857492046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000Q2,2551.387918587797,2514.607532733745,0.14054865588361998,,0.1206656216088484,505.329258218596,249.3584057128601,161.55613640576883,53.970883900806285,17.388220634787302,7.285505348682367,4.973737531844551,10.796368683846238,445.4680470955558,152.97060664053924,236.49098250289398,100.77862836975328,77.24496229103264,58.46739184210797,56.00645795212283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000Q3,2581.547216598878,2549.4076879334,0.1418736548831468,,0.12190669202044614,513.2488758767141,255.97245700318928,164.58153071879357,52.43496195702812,16.956856967939945,7.26303282020268,5.04410204870627,10.99593436085417,450.1401794397221,154.9677694151838,239.55080801422557,102.20474252254435,79.00829042467343,58.33777506700764,55.62160201031279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000Q4,2604.172567550625,2578.385832534436,0.14323888090895065,,0.12282742817309611,514.7173849983515,258.97981974406616,167.81914655292567,48.22008805059697,16.663661174451764,7.204284274352898,5.047123098247512,10.78326210371045,453.73722547917026,156.40755060367707,242.30550341284922,103.65474519734951,81.11751527032835,57.53324294517145,55.024171462643906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001Q1,2621.1527560710792,2602.1599728266397,0.14453657908635192,,0.12346097698741444,510.4512346330432,258.04942850192504,170.9083362956539,42.582129331754004,16.533063405224414,7.135264232755135,4.989076401039545,10.253936464691119,457.0380319881998,157.777175483887,245.16853551194552,105.11540934864203,83.43853088308651,56.61459528021698,54.09232099236734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001Q2,2636.412975161639,2622.6547012525375,0.14562150486613648,,0.12390188810358004,502.82027176220186,253.53280407644007,173.28002743061668,37.86803231061847,16.512433009888284,7.09345743562366,4.895521171764193,9.637996327250738,461.48401205428837,159.9151056724058,248.86851712905062,106.59376205674529,85.76082651768562,56.51392855461965,52.70038925283198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001Q3,2652.7128468045203,2641.396514153096,0.14643146952080127,,0.12422802169683006,493.6398190018979,246.08619414732095,174.6682916115319,35.358224407038165,16.55694142264081,7.085266485311386,4.7900605961623395,9.094840331892073,467.8882840957543,163.2996673886828,253.76291209667934,108.08522318997471,87.95614747869797,57.72154142800662,50.82570461039232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001Q4,2671.6464219627587,2659.5138117677243,0.14698734014455522,,0.12450054847745932,484.17067460285665,236.67057327431377,175.1103446621974,35.26661395058932,16.62956216224648,7.086011846309818,4.694341831033917,8.713226876166065,476.43567186175727,168.04905145502443,259.8380352623244,109.57360540463786,89.97849512052994,60.285934737156694,48.548585144408314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002Q1,2693.642180580205,2677.736898234266,0.14739303965331813,,0.12476394969082093,475.11911245046235,226.5516428971997,174.9465465764903,36.74059018057664,16.701070832036827,7.039931845249113,4.628056004237907,8.51127411467187,486.6827044322974,173.92131329659463,266.7090524884573,111.03111414503452,91.86412684742237,63.81381149600037,46.052338647245506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002Q2,2717.9630315815316,2696.3979815890143,0.14783554678472177,,0.125046017117326,466.63688206475535,217.2998313357965,174.82040151836796,37.86102324603331,16.750045119910425,6.860182670898027,4.608938214692351,8.436459959056833,497.55761621821665,180.31437294141426,273.61998065252743,112.41834764345678,93.73155611345062,67.47007689562,43.62326262427508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002Q3,2744.3704268101337,2716.2539164016216,0.1484282310186037,,0.12539201751854023,458.96187594001634,209.87368039620313,175.10250550389543,37.603593762310894,16.769749385896738,6.525697747763291,4.642579407436904,8.444069736509869,508.2821454036185,186.76508334943787,280.03375211911,113.71311283815763,95.65132297056019,70.66931631039209,41.48330993507072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002Q4,2773.12436102813,2738.486203775099,0.1492108525770074,,0.12586469263718392,452.41812954476586,204.61984537080065,175.89054640124627,35.83879281107913,16.768134662156015,6.0811877360895705,4.72242637363284,8.49719618976143,518.3715339458673,192.94923041255333,285.6322147399053,114.91042537335105,97.64599406856675,73.07579529798754,39.790088793408685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003Q1,2804.9833719163703,2764.7009913458205,0.15014956242418215,,0.12654425919713186,447.41582132176524,201.27309503825148,177.00930393070206,33.33192194032611,16.767838652979382,5.637140531859499,4.8297817505630505,8.566739477083548,527.6345275755896,198.6815329545819,290.31613185374,116.02250959921213,99.69016265515641,74.60345959937146,38.63686276726779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003Q2,2841.2045400744228,2796.9290732835216,0.15113690226658338,,0.12752840890341358,444.45127268801497,198.95631166350003,178.01064966465225,31.743093164358207,16.8061857347888,5.369821266793661,4.933804021632046,8.63140717228981,536.1733757966732,203.9156427312783,294.2051822865656,117.07879857187689,101.71044857588537,75.41593513880338,38.05255077882936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
