,TPN,TCIN,XGDPN,XGDP,ECNIA,EBFI,EH,EGFE,EGSE,EM,EX,PGDP,PCNIA,PKBFIR,PXP,PHR,PEGFR,PXR,PMO,GFSRPN,GTN,GFINTN,EGFLN,EGFEN,TRP,TRCI,TRP_t,TRCI_t,TRFPM,TRFCIM,RCCH,RBFI,RTBFI,TRP_Base,TRCI_Base,LUR,LFPR,LEH,PICNIA,RFF,RTB,RG10
2017,1533.7139874689701,365.0895102832823,19306.72672427782,17021.346580358775,11854.05393898723,2309.049522347848,581.8384754295901,751.1096610576844,712.7103079749954,2798.0438317710873,2174.222263535944,113.42893865647599,112.69630181692057,1.0307659932317028,111.6459640285818,1.1219586698566915,0.983345551780904,0.9565399157006224,101.8949065674503,-1133.444173130263,2615.4226402479985,463.8869776230323,434.9901924042572,824.6366587855664,0.11156521297632503,0.14370691307501274,0.11156521297632503,0.14370691307501274,0.2296865040053783,0.35000000000000003,5.510368096236361,5.826210598121085,0.17663033505560508,13832.02271371074,2170.2151739578057,4.295761406715489,0.6289351708541326,153.55480658577665,1.7469821836514081,1.1290722686891865,0.9830260430668558,2.8109004595321267
2018,1532.6163456544198,329.45458195299534,20086.66329585478,17237.769210368046,11961.879731912937,2432.3583630537846,552.5562286579674,759.8237273326534,711.508154566087,2864.7321704795972,2247.018525473592,116.52161370837858,114.94821594079988,1.053417533735403,114.06058679049809,1.149682980288215,0.9866518981993058,0.9588351114241221,102.58064077812332,-1474.3750571678204,2729.45924517496,602.1717238554731,452.3102052160311,855.1330701157328,0.10707665255288318,0.11253397580669754,0.10707665255288318,0.11253397580669754,0.1459075973581369,0.21000000000000002,6.263741285816542,6.320029427707117,0.18147019494313293,14528.191677493072,2388.027449578618,4.0911620313875945,0.6283633530213353,155.11025388575547,1.9776975436491289,1.7474324626027606,1.3734863250621514,3.304984602764371
2019,1513.9035373765687,325.4782246398761,20856.670144247375,17438.42736306574,12131.532619778583,2532.0227337525575,539.5829456761469,767.1346820990692,713.501905765904,2978.4293381054667,2288.4902304278744,119.59651582067409,117.34109785166734,1.065006324846896,116.43788267295756,1.1709369622338541,0.9915334778242736,0.9572871239716053,102.790369381815,-1911.201972933297,2843.9430161674595,768.6505369158409,471.940256725644,885.7155507814838,0.10111245885584659,0.10173743318084319,0.10111245885584659,0.10173743318084319,0.14733211420672276,0.21000000000000005,6.665743814856023,6.562717157080826,0.1808507011983956,15355.013428108872,2574.3482698147286,4.0603777655713875,0.628143443308436,156.42790712453544,2.0963765894877,2.250882316468679,1.6891189433570064,3.751115368695135
2020,1592.6888814127626,366.9256395118371,21466.312988696638,17492.709438880407,12231.145060092304,2580.907992816768,536.6142812249474,767.5907808087524,712.2950576484899,3078.2529308690273,2295.030895897255,122.71072982980665,119.8334787714021,1.0692515786897177,118.87910309228424,1.1895990394797875,0.9970925366565225,0.9552104060659162,103.40524280335782,-4282.992821565234,2927.0652114925324,962.7138933727828,488.10479519235184,909.8962033788125,0.10228642438569213,0.1122290760713238,0.10228642438569213,0.1122290760713238,0.14704596928730598,0.21000000000000008,6.9040956114114405,6.818224395823551,0.18117889351958172,16264.340983358314,2745.2532431548,4.076556384962998,0.6279509466377416,157.63336025996858,2.095649322974179,2.7676112677068803,2.0660247106953356,4.000030015850593
2021,1678.7317775610861,394.7268144622914,22242.987508468297,17721.817258173076,12461.629202353595,2629.8895880748223,546.6216593952445,775.6289916799038,719.3781895230803,3204.9066121816068,2323.6534681978574,125.50749896409923,122.3660754509298,1.1224771135361542,121.35361666040191,1.2064410838922859,1.0032432900897212,0.9531225156789521,103.92377543334908,-3676.6905094126946,3038.2413368205944,1228.0239510383376,509.2348733015018,944.3529435217997,0.10249809673726848,0.11722831760627729,0.10249809673726848,0.11722831760627729,0.14800590658005394,0.21000000000000008,7.090240218116483,7.039391060886251,0.1740803285531672,17251.563746468175,2878.393453445822,4.259867755334943,0.6276226752595632,158.48873889074284,2.0909250466943394,2.8908041437302603,2.188489483537109,4.187159299862156
2022,1770.254727700737,443.0557772187068,23219.014187986057,18104.374447818886,12805.416800920308,2692.2842411597208,564.3907239450382,789.8857428098302,731.9116131928571,3359.6730442230605,2374.5591022336735,128.24605289099134,124.96034769934481,1.2063792741807664,123.89235475929826,1.2217992231449195,1.0098594957821878,0.9511884389471383,104.62644798625888,-2256.455459403545,3179.49150711409,1454.2844788900354,534.8141129699653,988.3044743031559,0.10238832548988555,0.1282598491952884,0.10238832548988555,0.1282598491952884,0.14910149838688308,0.21000000000000008,7.158448316835887,7.056826249150843,0.19426992146278566,18207.168393731998,3001.766171587318,4.408242921557953,0.6271796945720975,159.3339265720171,2.1036058270765823,2.8380263768603737,2.1837663518300694,4.315007311172251
2023,1868.6452572570056,483.50854885390913,24178.820947912256,18429.929681819565,13116.031878660422,2756.805430139248,581.7678916292471,799.976538368282,740.4220834454501,3525.7123709178227,2423.041048493267,131.18803904141265,127.62906839719933,1.2291543116611423,126.50077865373311,1.2356783317677067,1.0167744331819604,0.9493151377034003,105.44771740843612,-2459.747185832908,3303.0387003276924,1635.804591305329,558.047455217918,1028.9991542476437,0.10297498727168863,0.13681399114143789,0.10297498727168863,0.13681399114143789,0.15056161422057157,0.20999999999999996,7.244169749813559,7.092131667067129,0.20898183400297254,19184.786699954206,3120.4318876285297,4.398365606657868,0.6269999858999757,160.47621209891378,2.118361095873732,3.0301555246221468,2.343345039350794,4.450927332457354
2024,1965.4640979585174,509.81390610673475,25158.30868069634,18737.460170352584,13415.671533639195,2822.603708625533,597.805053608585,808.2170487937091,747.33973796745,3691.900601487495,2472.0061884820584,134.26214157267933,130.37347934225403,1.2077093669389858,129.1728266611879,1.2480746986282862,1.0238285025818765,0.9474114825685369,106.17607474468736,-2571.324943773062,3419.957938278381,1828.893526384041,580.6339000969673,1068.9211005826137,0.10323389846555524,0.14080440733526128,0.10323389846555524,0.14080440733526128,0.1522943321324616,0.20999999999999996,7.385585978917813,7.178407714054689,0.21563149740988502,20236.518353681266,3228.617210572251,4.341950638250695,0.6269735962439708,161.70867520638075,2.1335750172965056,3.2892712166480247,2.559429990803075,4.612664823321677
2025,2064.9131669755343,526.3169758625331,26172.462067414246,19041.53042282753,13716.93243672928,2886.0991904906937,613.0301181453544,815.7061831834958,753.7490402614336,3856.650442452914,2521.1287565135917,137.44395941326673,133.2014552213605,1.1930141857994099,131.9237012650252,1.2592364828260083,1.0311021738163326,0.945583461822899,106.92377850536654,-2709.8337098931156,3537.9760778940476,2037.7801182496735,603.4876321676692,1109.627641012275,0.10331783793284426,0.14211694907452935,0.10331783793284426,0.14211694907452935,0.15378093422990413,0.21000000000000002,7.522568349112088,7.244973497502021,0.21407005303722648,21357.79944015902,3321.541010356821,4.265644486364376,0.6270152463590178,162.96900625841096,2.1540681783164395,3.58760758913939,2.815814066750225,4.769397482114001
2026,2266.0816262228277,519.790666700945,27266.942866998226,19367.384183660644,14031.774889361313,2952.2811683164296,628.4969660955469,824.3328404100922,761.0951138561481,4021.156175901925,2574.0528798359082,140.78258365679346,136.12659132853562,1.183233254051987,134.77197985963522,1.2693558654400279,1.0386478743985117,0.9438948602838377,107.75157244832198,-2698.929795700373,3669.373573940543,2270.2272706549734,628.2679689382363,1153.957067996784,0.10778323908663237,0.13639246743028538,0.10778323908663237,0.13639246743028538,0.23723870793735458,0.20999999999999996,7.642009641197103,7.281088497040115,0.21032878941456085,22545.98001551942,3400.5165398555437,4.211826751410568,0.627061747268016,164.17170380378744,2.184452207934534,3.871651540514141,3.073033807204118,4.9253366157850484
2027,2494.7246578494687,488.6151315018025,28354.37644331032,19649.99943318051,14313.041072657548,3009.823452751215,642.4687328756519,831.1730069034005,766.6061126301855,4172.480998038216,2620.2854401344985,144.29138001154695,139.16345584741458,1.1766200715154345,137.75406486702002,1.2783889696655366,1.0461560598948227,0.9424325207993499,108.74380712348798,-2740.3933950473065,3803.604553643879,2507.9508815912995,652.6994760661728,1197.8735542909021,0.11306181132627627,0.12350309880835442,0.11306181132627627,0.12350309880835442,0.23816101438382642,0.21000000000000002,7.7499176743645535,7.30499536222026,0.20732555846513073,23797.7373896519,3480.1141482541484,4.167340384158019,0.6270905201334966,165.32794955043087,2.219457533660652,4.121470341881017,3.3127366661893873,5.059170400390379
